23,12.3,12.246
27.965,15.821,16.738
25.74,16.596,19.836
21.528,10.956,16.068
21.254,18.862,11.4
28.02,10.248,15.144
24.036,18.714,13.321
28.033,11.675,12.048
20.671,14.783,18.904
20.77,19.87,17.589
29.095,10.331,14.925
21.806,12.719,18.232
20.661,10.409,11.926
26.529,16.147,15.063
27.248,16.493,17.515
27.199,10.665,19.38
22.356,17.197,18.7
22.228,13.176,12.976
20.699,18.476,10.751
23.283,10.412,18.971
22.487,19.262,19.002
30.57,18.542,17.111
24.829,10.138,15.578
29.185,10.957,10.859
28.532,16.082,10.218
24.706,10.412,11.893
21.167,18.426,19.733
25.172,16.732,17.174
30.305,13.147,17.349
23.603,13.905,11.756
29.97,14.423,18.108
25.217,19.833,13.522
22.361,15.131,18.32
28.931,12.19,19.669
30.143,12.752,15.446
28.066,12.235,16.017
30.51,14.578,15.526
29.017,13.034,19.352
30.981,16.077,10.704
28.643,11.213,14.456
29.588,11.66,18.318
30.61,16.26,19.203
31.676,18.686,10.537
32.404,14.919,12.85
27.259,17.573,11.148
28.508,19.403,15.712
27.826,13.581,14.55
30.839,19.063,15.276
26.349,15.12,19.165
31.156,17.594,18.057
31.503,15.402,13.347
24.017,10.951,11.575
32.608,14.969,13.07
30.547,16.914,10.233
33.827,11.991,12.097
25.501,19.128,11.861
29.765,15.161,18.986
33.231,19.23,10.807
32.333,10.196,19.029
32.956,11.803,14.066
25.09,10.943,15.356
31.751,12.099,15.362
31.576,19.27,18.824
31.246,18.433,14.553
27.939,12.258,17.01
31.858,10.246,16.556
33.868,19.269,17.654
27.613,19.98,13.177
30.691,19.849,12.313
28.725,10.635,18.026
30.89,12.197,19.665
27.424,17.574,18.887
29.86,18.397,15.16
28.664,18.625,12.163
34.94,10.925,19.072
31.883,13.088,15.055
35.516,19.258,16.458
27.066,19.424,13.064
29.737,14.132,14.011
35.216,13.303,15.279
27.918,19.271,17.329
35.235,19.818,11.392
35.494,19.093,12.894
32.427,14.636,19.38
27.153,18.441,10.211
32.042,11.594,13.231
31.271,18.305,18.283
29.124,10.281,10.407
30.489,13.762,18.033
36.969,17.801,16.031
35.452,14.925,15.143
30.44,14.512,18.767
30.056,15.022,15.804
30.836,11.328,13.784
29.977,15.859,12.642
29.752,14.791,12.108
33.496,10.992,14.522
37.867,17.226,15.047
29.795,13.738,10.616
34.905,15.013,11.644
32.538,17.433,14.07
36.873,19.303,15.343
32.984,11.993,15.906
33.291,10.81,13.608
31.504,13.88,15.038
36.905,13.962,19.743
32.592,13.496,17.935
29.97,12.396,12.96
39.192,14.556,16.451
38.963,16.605,16.863
34.117,16.358,10.585
38.43,13.964,19.714
36.172,13.47,12.978
38.706,15.814,11.537
30.024,19.639,15.139
38.795,19.771,11.389
31.865,11.439,12.525
31.967,12.05,12.549
34.99,17.048,12.527
33.525,13.504,16.271
31.107,17.542,15.3
37.94,14.66,19.985
40.048,15.093,15.079
38.598,12.522,19.153
31.792,15.587,12.779
37.548,13.808,14.394
31.568,15.328,17.275
36.667,11.211,19.483
38.82,12.989,12.705
33.04,18.666,10.803
40.637,15.655,18.197
39.618,17.847,19.783
39.657,15.139,11.9
33.935,12.25,19.957
40.898,18.484,15.19
32.184,10.578,10.021
36.826,11.679,17.712
32.204,13.319,18.455
34.503,12.066,19.606
39.933,14.658,13.078
40.78,14.789,19.109
41.761,19.552,18.864
34.233,13.779,19.776
42.707,12.321,12.168
39.165,11.557,13.668
38.685,11.934,18.055
35.648,19.151,18.9
41.681,13.058,12.656
33.534,15.35,11.417
42.672,13.283,10.629
42.898,16.2,11.241
36.188,15.781,19.878
42.587,17.579,10.786
36.006,12.962,15.642
42.731,12.782,11.009
36.663,13.81,11.59
36.152,11.192,10.059
34.819,12.565,12.612
34.424,16.177,13.667
38.421,13.035,11.839
43.818,10.129,11.635
35.798,11.793,17.884
35.319,13.258,12.415
42.819,10.562,19.108
40.387,10.25,18.408
39.502,15.225,17.296
35.999,10.383,13.451
45.178,19.165,10.651
37.311,11.815,19.477
36.892,10.892,10.936
39.774,12.106,15.492
40.29,10.86,19.925
44.801,10.374,11.738
42.329,10.556,16.438
39.513,14.018,14.742
41.179,19.649,11.34
43.988,13.377,14.691
41.478,18.665,17.594
43.88,18.613,18.19
40.304,12.196,16.23
45.503,14.094,16.128
46.48,16.854,11.143
41.192,18.106,10.533
43.024,19.132,10.429
39.012,18.401,16.42
37.085,10.255,11.585
37.115,11.647,19.948
41.996,14.485,16.373
42.107,11.301,15.283
41.585,19.606,11.929
46.223,17.372,15.737
45.432,18.303,16.389
42.92,15.954,13.136
46.383,12.475,15.928
40.831,12.851,10.948
40.246,19.543,10.808
38.716,19.46,17.07
40.489,10.828,18.335
40.748,10.977,11.889
45.786,15.915,17.443
44.858,19.072,10.189
46.076,10.804,11.788
46.408,19.562,14.516
45.179,18.514,11.956
45.179,19.301,11.931
40.467,11.578,15.526
48.362,11.554,11.759
48.005,11.112,15.272
43.545,11.563,13.906
42.063,12.604,11.863
43.599,17.629,16.941
41.727,10.909,14.172
48.367,10.688,10.952
44.058,11.738,16.179
41.633,17.357,19.822
40.129,17.009,10.655
44.423,18.64,19.324
48.259,17.659,13.307
49.671,11.859,10.49
49.763,15.383,19.527
44.382,18.007,10.621
43.642,16.934,19.701
42.936,19.361,10.906
44.109,10.186,18.985
43.302,11.875,14.235
50.197,18.387,17.513
44.944,14.394,17.293
43.824,15.156,10.431
44.692,11.825,17.96
50.109,19.177,12.603
51.257,11.402,11.387
46.265,16.285,13.596
51.046,16.968,16.998
50.291,12.653,11.97
43.118,15.066,10.078
44.301,10.277,12.446
48.33,18.552,15.53
46.635,12.547,19.881
47.19,17.406,15.17
43.084,12.537,16.082
42.671,18.973,15.608
51.75,10.216,17.614
50.35,12.884,15.074
48.087,19.949,17.49
51.602,17.925,17.324
46.138,16.605,10.17
46.677,15.645,16.951
47.965,17.645,17.263
46.889,13.106,16.959
47.504,19.481,10.746
45.417,16.193,12.116
49.257,19.645,14.016
51.552,14.321,17.394
44.974,14.984,13.217
44.737,14.556,12.471
44.344,11.881,16.793
49.448,18.314,12.753
53.949,15.363,10.416
46.192,17.127,16.807
52.242,10.198,14.375
52.683,14.126,15.307
51.504,16.206,14.8
50.35,14.149,12.12
45.847,14.412,16.479
50.982,19.496,10.432
52.621,16.791,19.021
52.612,12.381,18.817
46.848,18.306,10.099
45.597,13.714,16.293
50.347,10.789,17.683
50.078,12.085,14.613
55.111,18.985,14.221
47.4,11.762,15.466
54.536,11.89,10.269
49.734,10.348,12.563
52.155,19.805,11.791
55.762,16.881,13.217
47.478,17.267,19.713
53.969,14.014,18.852
53.763,13.883,18.303
53.867,16.508,12.559
49.924,15.277,12.719
50.24,17.019,19.63
54.139,12.214,18.83
48.78,18.757,12.066
52.164,11.475,19.574
55.962,14.494,17.391
49.16,19.618,14.969
49.181,18.94,12.148
50.011,11.937,17.3
54.057,18.035,14.518
52.857,17.463,11.665
49.08,18.811,16.497
57.705,13.296,17.455
57.472,17.715,16.466
52.931,18.302,15.903
50.882,17.989,11.671
52.006,10.045,14.529
58.2,11.278,12.104
52.546,18.246,19.33
51.389,12.814,14.104
56.8,14.842,14.714
52.102,16.256,10.578
57.077,14.669,13.442
51.262,16.781,19.443
50.009,16.998,13.893
49.882,18.268,17.029
55.244,10.634,15.947
53.225,19.681,15.551
54.21,15.595,10.11
52.637,12.538,18.346
57.9,10.3,13.65
54.63,19.925,11.059
59.23,12.709,13.808
56.445,11.617,11.093
59.488,17.934,18.454
50.917,15.944,10.544
54.755,18.457,11.948
50.8,17.711,13.079
57.755,11.052,11.713
50.694,19.947,19.034
54.217,16.335,13.554
52.104,17.945,11.487
53.588,12.879,17.49
52.085,19.788,14.692
54.52,10.862,10.098
56.135,14.514,19.471
51.85,10.383,12.786
56.53,11.395,11.811
52.017,15.827,10.653
55.38,16.929,19.709
55.305,19.364,19.026
54.331,16.011,15.819
60.471,14.424,19.107
53.945,14.976,10.505
59.266,17.843,11.734
59.469,13.018,13.189
60.789,11.992,19.763
61.552,11.602,16.964
55.316,19.867,11.954
56.311,18.117,13.342
56.346,14.818,10.096
58.875,18.521,14.038
57.273,11.472,16.891
62.45,18.191,19.641
58.141,12.919,17.197
62.373,15.002,16.307
58.676,17.112,16.852
54.694,17.231,16.106
60.198,15.282,10.367
61.97,14.714,12.246
53.874,11.026,10.836
60.522,15.484,15.322
55.936,15.718,19.875
56.81,18.54,11.83
59.034,16.304,10.875
62.764,18.232,10.55
62.716,18.619,16.002
59.24,15.884,10.836
57.754,18.953,10.466
57.128,16.988,13.214
60.541,17.869,18.457
57.832,19.277,15.918
60.098,12.198,12.548
60.454,14.978,10.936
59.114,16.671,12.379
57.153,16.692,18.24
56.223,10.055,10.95
57.933,13.704,19.031
55.676,19.999,13.66
63.16,14.042,18.82
63.025,12.75,19.239
63.281,18.048,13.333
56.539,13.221,10.029
64.78,13.596,11.487
59.981,11.48,10.617
56.116,15.943,11.201
56.426,15.844,14.483
65.49,13.412,10.21
59.348,13.617,17.871
57.64,13.524,11.753
64.809,18.645,19.105
63.927,15.532,13.926
62.694,13.443,14.457
60.181,19.536,19.753
60.632,12.131,16.019
66.146,18.567,10.817
59.356,10.919,14.917
57.647,14.369,14.673
67.258,19.763,12.487
63.552,18.006,12.459
62.105,13.601,18.525
66.655,16.404,18.92
60.663,15.253,10.881
66.421,17.626,18.447
62.801,17.508,13.03
60.756,12.474,11.37
62.517,19.023,13.974
66.946,18.344,15.734
64.123,13.566,18.786
61.803,13.937,16.166
66.475,13.972,11.787
68.548,17.742,15.368
62.341,15.416,11.18
66.582,13.329,14.749
65.349,13.889,11.019
66.214,12.348,19.418
61.872,19.349,15.768
67.504,16.459,11.937
61.82,11.703,18.181
67.764,15.725,14.043
60.356,18.346,11.766
64.499,16.622,10.761
62.831,11.734,13.658
65.832,19.829,12.603
61.606,16.229,13.123
68.126,16.817,10.184
69.141,14.877,11.7
67.292,16.319,18.668
69.825,11.73,13.591
61.097,14.57,10.92
68.288,10.385,12.202
65.09,11.495,12.815
65.774,16.241,17.756
62.845,18.64,10.159
61.552,11.057,17.322
68.392,17.662,17.161
61.581,17.346,11.34
69.147,14.878,11.687
70.986,15.69,19.901
62.073,18.283,17.794
68.836,13.723,17.372
62.542,16.394,11.577
65.016,14.126,12.232
62.303,19.253,14.37
68.119,17.409,15.802
67.232,15.803,15.38
63.914,18.996,17.762
69.797,16.831,11.08
70.551,16.399,17.323
62.845,10.531,19.058
67.184,13.494,12.623
64.073,17.744,18.109
64.836,18.896,13.504
63.667,10.248,10.168
63.556,12.49,15.188
71.619,15.98,14.758
69.042,19.962,11.027
65.72,18.133,17.258
63.949,17.628,12.863
68.537,12.007,18.189
73.547,18.218,15.831
72.655,17.196,16.633
65.473,13.933,15.401
70.615,17.687,12.819
73.929,19.784,18.838
72.9,16.693,16.803
65.027,16.186,11.477
73.459,18.043,10.049
71.835,10.04,18.596
68.437,10.216,12.502
70.74,11.378,14.451
72.592,18.241,14.472
73.498,12.062,11.41
66.022,16.115,13.615
71.43,10.325,15.715
73.134,14.254,18.265
68.648,10.759,14.553
65.987,14.074,19.197
69.257,10.437,16.642
70.339,17.719,13.477
73.342,15.806,16.387
74.087,15.644,18.418
71.281,15.438,19.207
66.585,11.336,12.427
75.142,14.655,14.989
66.48,18.808,14.18
68.536,14.7,16.162
71.011,16.398,11.698
70.918,13.673,19.182
72.176,11.01,15.651
69.853,18.1,17.18
74.933,13.279,12.85
76.233,14.312,13.338
69.243,16.573,18.143
70.754,19.517,16.684
70.306,10.362,17.59
76.711,15.351,19.568
73.648,15.878,15.452
68.855,14.25,16.449
68.51,14.07,18.052
74.472,18.329,10.199
69.839,14.985,15.172
75.933,18.632,10.87
75.112,18.799,18.664
73.295,18.824,12.973
75.66,19.127,12.439
70.451,15.842,15.211
73.398,13.675,16.034
69.949,14.243,14.958
68.666,12.84,16.905
77.869,14.475,17.544
74.493,11.219,17.549
72.685,19.601,10.542
77.621,18.313,18.487
71.904,18.905,15.439
77.898,13.74,17.316
74.605,17.538,10.537
69.873,13.049,14.84
69.869,11.127,19.303
75.833,15.607,11.671
75.369,10.827,12.74
72.547,11.095,11.746
73.758,13.514,13.049
69.991,17.933,15.93
74.279,16.48,18.945
72.644,13.939,15.4
79.067,12.529,17.9
79.557,13.43,12.106
74.188,12.847,16.799
71.823,11.49,18.448
79.913,18.581,16.007
76.223,15.099,10.155
73.161,10.937,18.02
73.196,17.699,16.536
74.715,19.01,18.163
76.16,12.632,15.098
74.55,10.972,10.135
71.912,17.922,10.065
73.42,11.415,12.226
74.895,19.67,14.001
77.184,10.353,17.348
73.562,16.653,15.369
79.599,14.376,17.489
73.099,16.299,12.996
81.33,16.996,14.187
75.302,12.463,12.132
77.343,16.522,10.661
74.811,18.176,19.864
73.79,16.743,13.82
74.657,16.258,13.314
79.332,10.352,19.13
80.15,13.586,19.015
76.584,10.581,12.672
82.518,14.217,11.454
78.862,10.764,12.476
73.34,10.123,17.313
78.983,15.307,13.908
74.745,14.835,17.455
81.64,14.799,10.197
75.851,19.315,12.795
80.607,14.201,12.814
76.432,19.354,13.08
74.774,11.044,13.232
78.467,15.363,14.445
82.926,19.622,12.763
81.578,12.106,15.062
79.052,15.395,11.549
83.301,12.537,19.393
76.183,10.115,11.608
74.878,11.837,13.238
79.854,11.647,19.565
79.905,17.699,11.047
75.433,11.254,19.946
82.539,10.095,18.826
81.705,18.182,14.699
83.773,13.437,15.597
82.006,17.81,15.049
83.687,18.05,18.861
77.306,10.739,15.387
82.496,10.146,14.541
78.047,18.592,13.05
76.269,10.464,11.629
85.263,14.996,18.324
80.459,17.764,12.082
77.386,13.673,16.215
83.544,10.469,19.351
83.466,19.696,15.191
77.227,13.945,10.197
79.819,16.635,19.54
78.152,13.33,10.261
84.85,13.18,15.227
81.461,17.799,14.541
83.115,18.205,14.293
84.386,15.562,16.363
81.071,19.73,14.657
79.415,11.187,16.875
81.442,10.02,15.721
78.671,16.594,11.617
84.713,15.851,10.143
81.24,17.897,13.965
82.06,13.514,19.206
84.821,16.003,18.632
85.223,14.971,13.808
86.604,17.559,13.105
84.664,15.773,18.748
85.692,12.982,14.538
80.79,19.98,11.072
82.242,17.047,12.337
85.008,10.356,19.139
86.579,19.018,10.225
87.557,18.649,13.733
83.445,17.206,11.459
82.908,17.379,14.687
85.568,15.222,11.19
87.874,19.482,10.811
79.31,16.737,19.807
87.75,12.488,13.349
84.591,14.61,16.186
86.175,12.08,15.169
89.119,18.419,12.23
80.71,16.737,17.258
86.273,19.546,10.146
83.704,19.441,18.232
87.928,18.263,10.755
88.483,11.993,11.297
82.886,13.01,18.841
86.307,19.029,16.509
83.324,14.333,15.84
89.391,11.385,17.827
80.955,13.443,17.449
89.268,19.948,12.619
88.094,12.096,15.505
81.939,19.941,18.052
85.829,15.802,19.61
88.543,13.183,11.069
83.071,15.065,10.269
88.659,10.19,16.555
83.63,19.795,18.79
87.562,10.796,17.862
90.973,10.738,11.198
88.594,11.608,19.621
88.345,14.312,16.989
91.278,12.273,10.489
82.247,13.952,15.401
84.84,18.701,14.068
90.392,19.811,11.143
91.439,18.46,10.901
82.353,12.801,13.711
87.235,17.3,15.692
88.928,13.563,17.4
84.249,18.996,12.247
90.855,16.128,13.868
86.891,19.749,12.984
82.959,13.611,17.743
87.458,15.992,10.153
90.346,12.632,12.708
89.463,15.691,11.353
92.209,15.82,12.433
91.831,11.036,15.154
87.934,16.185,18.626
91.572,12.976,12.521
83.836,12.843,13.886
92.597,18.098,19.87
93.004,13.6,17.721
93.073,12.964,17.962
88.998,10.888,14.378
89.885,15.705,19.766
86.049,11.806,11.565
87.449,13.222,18.404
87.132,19.351,19.841
88.792,10.712,17.74
88.606,10.53,15.382
89.985,12.037,10.565
87.577,19.193,18.423
90.176,17.572,19.982
91.293,14.802,12.572
86.317,13.092,11.139
90.022,17.018,19.323
94.741,14.964,12.79
88.439,17.233,10.599
87.575,15.405,14.99
91.352,10.807,10.323
91.742,17.048,15.261
95.278,19.739,18.931
91.279,14.807,12.216
89.524,16.503,12.256
92.148,14.534,17.137
93.444,10.687,14.607
89.916,14.734,19.612
93.919,10.754,15.171
89.406,14.175,18.995
93.362,10.969,10.477
95.19,14.872,19.5
87.99,15.863,12.588
90.927,19.516,17.274
95.182,14.289,15.044
95.419,18.509,18.281
96.178,10.849,16.447
94.458,19.004,17.956
91.6,11.779,15.915
92.463,15.637,12.762
96.339,16.036,16.309
89.363,12.742,19.366
93.381,19.717,13.262
88.288,11.646,14.189
91.207,13.143,10.803
97.911,15.131,11.968
90.626,16.682,16.462
98.39,16.213,14.051
97.69,19.499,16.536
95.78,17.85,12.648
93.874,17.526,18.408
89.146,18.047,10.303
94.224,13.193,12.922
94.811,12.429,18.18
97.775,19.647,17.247
96.334,14.199,18.376
89.396,15.287,18.503
95.4,16.312,13.496
91.926,18.638,12.218
96.585,14.613,12.309
98.087,12.782,15.494
96.268,10.442,19.34
91.567,13.62,12.758
96.725,10.169,10.751
91.066,18.826,10.83
90.421,16.078,16.531
90.759,11.832,17.333
94.002,12.699,17.44
97.207,12.889,12.662
97.625,11.845,15.065
97.655,18.914,10.09
94.605,13.108,17.951
92.125,11.429,18.985
97.773,13.617,17.902
93.442,13.767,18.013
91.249,12.749,19.034
100.26,10.964,10.899
92.484,19.713,15.029
100.73,13.622,10.226
99.982,18.45,16.536
97.563,17.666,17.825
101.57,13.783,11.312
93.022,19.807,10.966
98.023,18.281,10.56
94.105,15.993,16.811
99.46,13.779,18.846
93.75,17.368,15.486
95.988,12.669,18.742
99.648,12.515,14.509
92.96,12.018,15.51
93.084,18.728,15.307
102.69,15.007,10.515
100.58,12.583,12.326
94.065,14.265,13.715
98.634,11.332,12.165
102.32,17.706,14.423
101.07,18.609,13.773
95.241,16.158,18.17
97.804,15.099,17.251
95.035,14.994,12.305
95.649,14.267,14.032
101.27,15.798,19.354
96.964,16.854,14.816
100.82,12.65,15.551
99.992,19.546,18.6
98.626,17.687,15.492
96.449,16.058,11.206
100.54,10.392,17.247
97.837,17.715,19.436
102.18,14.75,16.678
102.13,13.477,18.954
95.083,16.763,11.404
100.22,16.285,10.451
96.534,15.29,16.924
104.93,10.558,19.68
102.86,15.986,16.119
97.248,13.993,11.269
97.954,12.21,14.032
100.68,19.022,13.251
99.763,17.079,18.493
97.704,18.478,14.609
96.663,19.64,12
99.092,17.386,10.297
102.79,18.517,11.923
96.489,11.896,15.1
103.34,15.787,13.457
97.919,16.787,18.778
98.933,16.372,15.562
97.285,15.826,15.649
105.76,11.286,14.337
101.98,16.875,16.139
103.62,18.257,15.08
98.393,19.039,19.584
102.13,16.826,18.696
99.66,17.508,19.677
104.12,17.878,17.028
106.42,12.468,14.118
101.62,11.761,11.157
105.91,17.096,10.99
102.48,19.973,11.982
103.53,14.062,12.354
101.89,19.711,18.083
104.42,12.193,13.891
103.49,16.01,14.354
106.41,15.363,12.919
100.46,15.04,19.716
102.91,11.823,13.02
108.18,17.623,14.326
100.04,13.401,13.67
99.897,12.052,15.231
105.91,14.699,19.482
99.783,18.761,11.929
101.85,17.733,10.59
99.744,13.174,12.536
99.491,18.032,11.199
107.44,16.884,13.958
105.46,17.339,17.124
101.24,10.992,18.063
104.85,11.395,12.584
107.97,11.488,11.964
105.45,17.841,16.031
101.34,12.797,12.588
108.83,10.015,13.733
101.16,10.402,12.462
102.29,12.637,19.771
104.24,16.089,13.828
101.06,15.801,16.383
109.96,17.745,17.159
109.54,15.757,14.149
106.14,12.046,17.626
104.37,15.463,11.126
105.56,11.541,18.924
106,18.085,19.441
106.57,17.985,18.897
105.21,11.012,13.467
108.6,14.264,17.933
101.4,10.3,15.805
105.09,18.342,14.968
111.25,14.011,15.439
108.67,15.886,15.113
111.14,16.447,12.141
110.05,13.632,17.824
103.93,10.372,13.519
111.62,12.245,11.735
108.81,10.125,17.548
104.02,17.526,16.905
104.64,15.839,12.624
106.98,16.209,16.012
105.57,16.187,15.009
108.12,15.149,16.075
103.25,13.007,18.226
106.72,13.046,14.734
107.09,13.609,12.582
105.32,10.893,11.995
103.4,10.52,18.242
111.86,14.568,12.197
104.04,14.311,17.348
103.57,15.405,10.209
105.29,10.129,14.344
104.24,17.08,16.029
111.73,13.208,19.224
106.02,11.649,13.914
108.53,15.115,19.469
113.59,14.651,15.051
112.47,11.865,12.599
110.15,14.737,18.307
104.85,13.847,11.06
113.89,17.629,15.253
112,14.61,10.082
110.28,14.052,10.964
110.2,13.556,12.93
108.59,15.625,17.483
111.23,18.07,14.246
108.81,15.352,18.786
105.6,13.517,13.988
108.79,14.117,16.098
113.02,13.903,15.094
105.78,15.838,12.229
108.54,19.963,19.298
108.28,11.486,11.482
107.03,10.885,17.211
114.41,15.639,14.279
113.89,16.802,12.132
109.64,18.33,19.077
112.83,19.878,14.675
112.75,18.135,15.882
106.86,10.568,19.769
114.44,16.196,12.669
106.56,11.034,11.102
112.69,11.777,15.428
112.44,12.331,12.531
108.43,12.11,15.131
111.5,10.141,16.38
108.51,10.565,10.052
107.22,12.7,17.188
114.9,10.156,14.626
115.13,13.368,17.71
111.58,18.729,18.003
113.76,16.2,14.833
111.56,14.979,19.807
108.37,11.268,17.588
115.97,12.022,19.82
115.11,10,10.381
116.85,19.851,12.821
114.99,13.473,15.104
115.16,13.363,14.253
115,15.728,11.078
116.19,14.413,11.744
114.15,19.281,19.501
111.45,12.257,15.426
111.61,18.161,17.428
118.58,15.577,19.892
113.18,10.529,11.505
113.13,11.26,14.542
113.42,12.859,13.038
112.3,12.208,12.559
114.59,13.954,18.222
119.2,13.246,12.741
115.7,10.965,17.045
110.09,15.936,17.203
118.69,12.04,16.393
110.24,19.935,10.494
115.88,12.965,10.106
117.89,13.92,10.339
111.29,10.616,18.522
113.56,17.271,13.518
111.46,14.917,17.209
112.28,12.859,18.661
118.76,18.953,11.582
117.19,14.807,16.19
115.81,10.15,19.452
114.82,13.845,15.998
116.84,10.207,15.746
111.9,13.194,11.092
120.2,15.977,18.446
116.19,16.167,14.559
119.54,16.913,15.828
113.97,18.416,13.465
114.7,12.45,13.49
113.35,17.836,10.792
115.47,18.364,18.866
116.56,14.97,16.12
115.59,17.403,19.411
120.83,13.376,14.073
113.95,14.283,13.279
117.96,17.189,19.03
114.69,15.012,14.388
122.22,16.536,14.673
121.13,14.805,19.952
119.77,13.304,16.657
114.43,15.042,11.019
118.09,11.136,12.675
121.86,17.527,11.666
114.65,13.591,19.039
114.03,19.868,18.579
115.56,19.524,17.993
117.32,11.887,17.231
113.62,10.096,13.525
122.67,15.347,19.215
115.57,11.983,11.704
117.38,11.517,19.328
119.13,15.184,13.82
119.39,14.607,10.51
117.17,13.52,14.903
120,18.792,13.295
120.3,17.87,18.811
117.46,10.755,12.596
115.63,19.842,16.605
121.89,12.211,15.306
117.37,18.213,10.898
117.36,11.544,19.889
121.01,14.473,11.185
119.45,16.585,19.196
115.73,17.327,17.182
120.84,10.532,17.488
120.44,10.566,16.775
115.8,16.178,10.575
120.88,15.7,10.464
121.62,15.866,11.195
122.76,12.336,17.473
119.93,16.306,13.711
122.43,15.154,16.619
124.1,17.438,17.334
122.75,10.233,18.852
121.34,13.104,11.598
117.47,13.956,10.626
119.88,14.199,11.952
119.39,16.762,16.582
123.83,15.775,15.811
122.77,12.675,16.28
123.24,18.503,10.068
123.41,19.671,14.565
119.38,11.371,15.571
120.21,18.657,17.17
117.26,16.315,14.001
119.83,12.286,14.811
120.76,12.835,14.043
126.65,11.597,11.35
120.11,19.147,15.791
118.04,12.439,17.336
122.72,17.337,10.424
121.81,13.469,13.042
125.42,18.785,14.058
121.45,12.976,17.14
120.61,14.415,16.55
122.75,11.885,16.217
122.97,13.487,17.047
119.43,11.901,11.716
127.37,11.118,15.218
123.57,18.38,15.322
120.95,10.254,15.332
125.17,14.804,16.171
125.43,15.498,16.126
124.83,18.29,15.208
125.72,17.259,10.968
119.48,15.014,13.971
124.17,14.676,14.227
128.13,17.404,18.877
125.06,15.687,13.543
127.93,17.333,11.806
121.07,16.556,17.322
125.12,14.508,16.109
126.62,14.394,14.695
129.52,16.151,16.963
127.51,14.424,14.47
122.42,16.926,18.316
126.02,18.967,13.398
125.1,11.941,16.692
123.15,12.602,14.258
123.92,12.225,19.958
128.92,13.773,14.625
120.99,13.156,10.466
129.06,13.192,15.583
126.18,19.648,14.728
121.92,12.845,11.697
127.13,11.355,13.572
126.46,19.659,12.266
128.32,13.967,14.493
126.25,16.852,13.051
125.24,14.726,14.804
131.45,17.759,11.611
131.61,11.834,15.88
127.33,10.324,10.27
129.7,12.19,12.706
124.7,11.672,10.012
129.8,19.852,15.145
127.99,10.868,13.127
129.19,15.274,11.533
127.13,12.184,14.233
125.56,11.213,16.391
129.71,11.891,16.439
127.21,11.06,17.323
124.61,11.999,17.376
130.15,11.729,11.96
131.57,18.889,12.554
132.05,12.576,14.373
132.31,15.331,17.631
124.71,19.345,15.026
130.96,12.154,11.753
130.7,19.192,10.506
131.11,18.121,12.227
130.62,11.372,12.088
125.26,17.453,10.25
130.73,13.986,14.303
131.97,19.118,19.72
129.63,19.261,14.026
125.65,10.344,13.167
129.17,12.664,15.432
129.02,17.958,17.15
126.56,16.97,11.649
134.69,13.101,14.694
129.1,13.333,12.813
131.28,14.843,14.463
127.4,13.655,11.64
134.65,18.061,14.568
126.69,13.22,11.853
129.73,15.074,12.401
133.04,19.43,13.972
132.07,13.161,10.679
125.75,18.086,12.321
132.59,11.429,18.092
128.67,10.532,17.678
132.78,14.865,18.978
129.02,16.143,19.307
134.71,10.257,12.68
133.46,11.056,13.044
133.82,19.503,12.503
129.03,17.854,17.943
127.38,15.825,13.808
134.55,18.515,16.818
134.51,13.933,17.47
132.15,18.147,11.358
